Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,SeasonFile,HomeElo,AwayElo,HomeForm,AwayForm,HomeFormAtHome,AwayFormAtAway,HomeH2H,AwayH2H,EloDiff,FormDiff,VenueFormDiff,H2HDiff,Target
2022-02-08,West Ham,Watford,1,0,H,0,0,D,M Atkinson,9,6,3,1,1,6,5,6,1,0,0,0,season-2122.csv,1537.640425419005,1350.5569484135508,1.8,0.4,1.4,0.4,2.4,0.6,187.08347700545414,1.4,0.9999999999999999,1.7999999999999998,1
2022-02-08,Burnley,Man United,1,1,D,0,1,A,M Dean,9,22,3,5,11,10,2,10,2,1,0,0,season-2122.csv,1414.9324483008909,1612.3222296177719,0.6,2.0,1.4,1.8,0.6,2.4,-197.389781316881,-1.4,-0.40000000000000013,-1.7999999999999998,0
2022-02-09,Man City,Brentford,2,0,H,1,0,H,D England,15,6,7,2,7,13,9,3,0,0,0,0,season-2122.csv,1756.5847123887424,1372.044247851005,2.6,0.6,3.0,0.2,3.0,0.0,384.54046453773753,2.0,2.8,3.0,1
2022-02-09,Norwich,Crystal Palace,1,1,D,1,0,H,P Tierney,5,13,1,5,11,15,4,6,1,2,0,0,season-2122.csv,1333.8672511452896,1441.664471944578,1.2,0.8,0.8,0.4,0.2,2.6,-107.79722079928843,0.3999999999999999,0.4,-2.4,0
2022-02-09,Tottenham,Southampton,2,3,A,1,1,D,D Coote,8,23,3,10,7,13,2,8,2,3,0,0,season-2122.csv,1576.7116660334057,1459.096858820438,2.0,1.6,2.6,0.8,2.0,0.8,117.61480721296766,0.3999999999999999,1.8,1.2,2
2022-02-09,Aston Villa,Leeds,3,3,D,3,2,H,J Gillett,12,16,4,8,11,9,6,11,1,3,1,0,season-2122.csv,1467.647148204254,1461.7532439776278,1.4,1.2,1.4,0.8,1.5,1.5,5.893904226626319,0.19999999999999996,0.5999999999999999,0.0,0
2022-02-10,Liverpool,Leicester,2,0,H,1,0,H,C Kavanagh,22,5,11,1,11,7,7,6,1,0,0,0,season-2122.csv,1695.766701754137,1518.624947223526,1.6,1.4,3.0,1.0,1.8,1.2,177.14175453061102,0.20000000000000018,2.0,0.6000000000000001,1
2022-02-10,Wolves,Arsenal,0,1,A,0,1,A,M Oliver,15,12,4,2,12,13,7,4,2,3,0,1,season-2122.csv,1520.6669597524399,1568.9529862359514,2.6,2.0,1.6,1.2,2.0,0.8,-48.28602648351148,0.6000000000000001,0.40000000000000013,1.2,2
2022-02-12,Man United,Southampton,1,1,D,1,0,H,S Attwell,12,13,8,4,12,13,1,4,4,0,0,0,season-2122.csv,1609.326115516828,1474.449993861125,1.6,1.6,2.4,1.4,1.8,0.6,134.87612165570295,0.0,1.0,1.2000000000000002,0
2022-02-12,Brentford,Crystal Palace,0,0,D,0,0,D,S Hooper,9,6,2,3,10,10,3,9,1,0,0,0,season-2122.csv,1370.821648102087,1441.152674318952,0.0,1.0,1.2,0.4,1.0,1.0,-70.33102621686498,-1.0,0.7999999999999999,0.0,0
2022-02-12,Everton,Leeds,3,0,H,2,0,H,G Scott,21,7,10,0,8,9,5,3,1,1,0,0,season-2122.csv,1438.4834836216585,1464.4452785316048,0.2,1.4,0.8,1.0,1.3333333333333333,1.3333333333333333,-25.96179490994632,-1.2,-0.19999999999999996,0.0,1
2022-02-12,Watford,Brighton,0,2,A,0,1,A,J Moss,9,11,1,6,16,9,4,5,3,2,0,0,season-2122.csv,1347.183374605351,1482.365840659892,0.4,1.4,0.0,1.4,1.0,1.6,-135.182466054541,-0.9999999999999999,-1.4,-0.6000000000000001,2
2022-02-12,Norwich,Man City,0,4,A,0,1,A,A Marriner,8,22,3,9,7,8,4,12,0,2,0,0,season-2122.csv,1334.3790487709157,1757.8073121376603,1.4,2.6,0.8,2.6,0.8,2.0,-423.42826336674466,-1.2000000000000002,-1.8,-1.2,2
2022-02-13,Burnley,Liverpool,0,1,A,0,1,A,M Atkinson,8,12,5,4,7,6,5,8,0,1,0,0,season-2122.csv,1417.9285624018348,1699.3038326975832,0.6,2.0,1.4,1.6,0.8,2.0,-281.37527029574835,-1.4,-0.20000000000000018,-1.2,2
2022-02-13,Newcastle,Aston Villa,1,0,H,1,0,H,C Pawson,10,11,2,1,22,15,3,6,3,4,0,0,season-2122.csv,1429.275871623905,1464.955113650277,1.6,1.0,1.6,1.8,0.4,2.2,-35.679242026372094,0.6000000000000001,-0.19999999999999996,-1.8000000000000003,1
2022-02-13,Tottenham,Wolves,0,2,A,0,2,A,K Friend,17,11,7,7,13,13,7,3,3,1,0,0,season-2122.csv,1561.3585309927187,1509.4720710114238,1.4,2.0,2.0,2.0,2.0,0.8,51.88645998129482,-0.6000000000000001,0.0,1.2,2
2022-02-13,Leicester,West Ham,2,2,D,1,1,D,M Oliver,13,8,2,3,10,9,5,4,1,2,0,0,season-2122.csv,1515.08781628008,1541.0139992272047,0.8,1.8,2.0,1.4,1.2,1.8,-25.926182947124744,-1.0,0.6000000000000001,-0.6000000000000001,0
2022-02-15,Man United,Brighton,2,0,H,0,0,D,P Bankes,19,10,7,3,8,10,10,2,3,1,0,1,season-2122.csv,1603.627988121367,1491.0726665353452,1.8,1.8,2.0,1.8,3.0,0.0,112.55532158602182,0.0,0.19999999999999996,3.0,1
2022-02-19,West Ham,Newcastle,1,1,D,1,1,D,C Kavanagh,11,14,3,3,3,7,3,7,3,3,0,0,season-2122.csv,1542.837565206477,1437.7250107121404,1.4,2.2,1.8,0.8,0.8,2.0,105.11255449433656,-0.8000000000000003,1.0,-1.2,0
2022-02-19,Arsenal,Brentford,2,1,H,0,0,D,J Moss,24,6,8,2,10,5,14,0,1,1,0,0,season-2122.csv,1580.1478749769674,1370.256133539858,2.0,0.2,2.0,0.2,0.0,3.0,209.89174143710943,1.8,1.8,-3.0,1
2022-02-19,Aston Villa,Watford,0,1,A,0,0,D,R Jones,20,8,1,4,12,7,10,5,1,2,0,0,season-2122.csv,1456.5059745620417,1338.4765487298978,1.0,0.4,1.0,0.4,0.6,2.4,118.02942583214394,0.6,0.6,-1.7999999999999998,2
2022-02-19,Brighton,Burnley,0,3,A,0,2,A,K Friend,11,10,1,4,12,12,4,4,1,4,0,0,season-2122.csv,1486.3210990813525,1412.9399249895275,1.2,0.6,1.2,0.4,1.8,0.6,73.38117409182496,0.6,0.7999999999999999,1.2000000000000002,2
2022-02-19,Crystal Palace,Chelsea,0,1,A,0,0,D,D Coote,7,9,0,3,4,20,4,4,1,3,0,0,season-2122.csv,1441.718188881181,1630.1849643908263,0.6,1.2,1.4,1.0,0.0,3.0,-188.46677550964523,-0.6,0.3999999999999999,-3.0,2
2022-02-19,Liverpool,Norwich,3,1,H,0,0,D,M Dean,29,6,8,1,7,8,9,4,0,1,0,0,season-2122.csv,1704.2924701098905,1331.8204061876495,2.6,1.4,3.0,0.8,2.6,0.2,372.472063922241,1.2000000000000002,2.2,2.4,1
2022-02-19,Southampton,Everton,2,0,H,0,0,D,A Madley,19,9,11,0,6,9,4,4,0,2,0,0,season-2122.csv,1480.148121256586,1446.6609085704886,1.6,0.6,1.4,0.2,0.8,2.0,33.48721268609734,1.0,1.2,-1.2,1
2022-02-19,Man City,Tottenham,2,3,A,1,1,D,A Taylor,21,6,4,5,5,7,10,0,0,3,0,0,season-2122.csv,1760.3659547209265,1547.487550572415,2.6,1.2,3.0,1.6,0.8,2.0,212.87840414851144,1.4000000000000001,1.4,-1.2,2
2022-02-20,Leeds,Man United,2,4,A,0,2,A,P Tierney,16,15,6,9,13,19,3,3,6,3,0,0,season-2122.csv,1456.2678535827747,1608.3795555753597,1.4,2.2,1.4,1.8,0.3333333333333333,2.3333333333333335,-152.11170199258504,-0.8000000000000003,-0.40000000000000013,-2.0,2
2022-02-20,Wolves,Leicester,2,1,H,1,1,D,C Pawson,11,17,3,7,12,9,7,10,4,4,0,0,season-2122.csv,1523.3430514317274,1513.2642503008078,2.4,1.0,1.0,0.4,0.6,1.8,10.0788011309196,1.4,0.6,-1.2000000000000002,1
2022-02-23,Burnley,Tottenham,1,0,H,0,0,D,G Scott,15,12,4,2,8,8,3,7,0,0,0,0,season-2122.csv,1427.3239283372484,1564.5101931699844,1.2,1.2,0.8,2.0,0.8,2.0,-137.18626483273601,0.0,-1.2,-1.2,1
2022-02-23,Watford,Crystal Palace,1,4,A,1,2,A,A Marriner,8,7,1,5,12,9,6,4,2,1,0,0,season-2122.csv,1353.8381922914493,1434.478772044575,0.8,0.6,0.0,0.6,1.6,1.0,-80.64057975312562,0.20000000000000007,-0.6,0.6000000000000001,2
2022-02-23,Liverpool,Leeds,6,0,H,3,0,H,M Oliver,23,3,15,2,5,11,4,0,0,3,0,0,season-2122.csv,1705.5972869821333,1448.0367676383623,3.0,0.8,3.0,0.8,2.3333333333333335,0.3333333333333333,257.5605193437709,2.2,2.2,2.0,1
2022-02-24,Arsenal,Wolves,2,1,H,0,1,A,M Atkinson,26,6,5,2,8,9,5,4,1,1,0,0,season-2122.csv,1583.1690641282871,1530.5396614721628,2.0,2.4,2.0,2.4,1.4,1.4,52.629402656124284,-0.3999999999999999,-0.3999999999999999,0.0,1
2022-02-25,Southampton,Norwich,2,0,H,1,0,H,S Hooper,27,8,9,1,12,9,13,6,1,2,0,0,season-2122.csv,1486.7363442682174,1330.5155893154067,1.6,1.4,1.8,0.6,1.8,1.2,156.2207549528107,0.20000000000000018,1.2000000000000002,0.6000000000000001,1
2022-02-26,Leeds,Tottenham,0,4,A,0,3,A,C Pawson,19,15,3,11,16,11,3,6,4,2,0,0,season-2122.csv,1445.654218963585,1553.1603524534544,0.2,0.6,0.8,1.8,1.0,2.0,-107.5061334898694,-0.39999999999999997,-1.0,-1.0,2
2022-02-26,Brentford,Newcastle,0,2,A,0,2,A,M Dean,6,26,1,11,9,7,6,6,3,1,1,0,season-2122.csv,1367.2349443885382,1442.8164917237534,0.2,2.2,0.8,0.8,1.0,1.0,-75.58154733521519,-2.0,0.0,0.0,2
2022-02-26,Crystal Palace,Burnley,1,1,D,1,0,H,J Moss,11,5,4,1,5,17,5,4,0,2,0,0,season-2122.csv,1444.748092669485,1438.6737690537784,1.0,1.6,0.8,0.8,0.8,2.0,6.074323615706589,-0.6000000000000001,0.0,-1.2,0
2022-02-26,Man United,Watford,0,0,D,0,0,D,K Friend,22,10,3,2,2,7,4,3,0,0,0,0,season-2122.csv,1616.6106415197721,1343.5688716665393,2.2,0.8,2.0,1.0,1.8,1.2,273.04176985323284,1.4000000000000001,1.0,0.6000000000000001,0
2022-02-26,Brighton,Aston Villa,0,2,A,0,1,A,J Brooks,12,9,1,4,17,11,7,2,4,5,0,0,season-2122.csv,1471.9370957336316,1441.1443310004902,1.0,1.0,1.0,1.2,1.0,1.6,30.79276473314144,0.0,-0.19999999999999996,-0.6000000000000001,2
2022-02-26,Everton,Man City,0,1,A,0,0,D,P Tierney,6,13,2,8,7,14,3,4,3,2,0,0,season-2122.csv,1440.072685558857,1743.3433121233572,0.6,2.0,1.2,2.6,0.0,3.0,-303.27062656450016,-1.4,-1.4000000000000001,-3.0,2
2022-02-27,West Ham,Wolves,1,0,H,0,0,D,A Taylor,13,14,4,1,8,2,3,5,1,0,0,0,season-2122.csv,1537.746084194864,1524.428806213625,1.0,1.8,1.4,2.4,1.2,1.8,13.31727798123893,-0.8,-1.0,-0.6000000000000001,1
2022-03-01,Burnley,Leicester,0,2,A,0,0,D,C Kavanagh,9,22,2,6,10,13,6,8,1,1,0,0,season-2122.csv,1441.3706194903848,1506.0676402603724,1.6,0.4,1.2,0.2,1.0,1.6,-64.6970207699876,1.2000000000000002,1.0,-0.6000000000000001,2
2022-03-05,Leicester,Leeds,1,0,H,0,0,D,D Coote,7,19,4,4,9,12,5,10,1,2,0,0,season-2122.csv,1516.7946337010303,1436.157660012101,1.0,0.2,1.6,0.8,1.3333333333333333,1.3333333333333333,80.6369736889294,0.8,0.8,0.0,1
2022-03-05,Aston Villa,Southampton,4,0,H,2,0,H,P Bankes,14,11,9,1,10,8,4,7,1,1,0,0,season-2122.csv,1454.4874024079636,1490.6378581034069,1.4,2.2,1.0,1.6,0.6,2.4,-36.15045569544327,-0.8000000000000003,-0.6000000000000001,-1.7999999999999998,1
2022-03-05,Burnley,Chelsea,0,4,A,0,0,D,A Marriner,6,11,1,5,12,7,5,2,2,0,0,0,season-2122.csv,1430.643626049727,1637.4243812274324,1.4,1.6,1.0,1.6,0.2,2.6,-206.7807551777055,-0.20000000000000018,-0.6000000000000001,-2.4,2
2022-03-05,Newcastle,Brighton,2,1,H,2,0,H,M Atkinson,10,15,4,4,8,10,4,7,1,1,0,0,season-2122.csv,1453.2312500764533,1458.5940243261582,2.6,0.8,1.6,1.6,0.6,1.8,-5.3627742497048985,1.8,0.0,-1.2000000000000002,1
2022-03-05,Norwich,Brentford,1,3,A,0,1,A,A Taylor,15,10,7,6,13,18,5,5,2,5,0,0,season-2122.csv,1326.6140754802173,1356.8201860358383,0.8,0.2,0.8,0.0,3.0,0.0,-30.20611055562108,0.6000000000000001,0.8,3.0,2
2022-03-05,Wolves,Crystal Palace,0,2,A,0,2,A,A Madley,12,12,5,8,13,8,7,7,0,3,0,0,season-2122.csv,1517.3178552794275,1442.0512422328786,1.2,1.2,1.4,1.2,1.4,1.4,75.26661304654885,0.0,0.19999999999999996,0.0,2
2022-03-05,Liverpool,West Ham,1,0,H,1,0,H,J Moss,22,13,5,5,7,7,4,6,2,1,0,0,season-2122.csv,1707.9798356569106,1544.8570351290614,3.0,1.6,3.0,1.4,2.4,0.6,163.12280052784922,1.4,1.6,1.7999999999999998,1
2022-03-06,Watford,Arsenal,2,3,A,1,2,A,C Pawson,13,16,7,4,5,11,1,5,1,2,0,0,season-2122.csv,1351.3670996810781,1589.279919386825,0.8,2.0,0.0,1.8,0.2,2.6,-237.91281970574687,-1.2,-1.8,-2.4,2
2022-03-06,Man City,Man United,4,1,H,2,1,H,M Oliver,24,5,10,2,10,14,9,3,0,1,0,0,season-2122.csv,1747.875051412008,1608.8124135052333,2.0,1.8,2.4,1.8,0.8,2.0,139.06263790677463,0.19999999999999996,0.5999999999999999,-1.2,1
2022-03-07,Tottenham,Everton,5,0,H,3,0,H,S Attwell,14,6,7,0,15,10,5,2,2,0,0,0,season-2122.csv,1562.6569114049385,1435.5409462702064,1.2,0.6,1.4,0.2,1.2,1.2,127.11596513473205,0.6,1.2,0.0,1
2022-03-10,Norwich,Chelsea,1,3,A,0,2,A,M Atkinson,9,15,3,7,8,15,3,8,0,2,0,0,season-2122.csv,1314.909861366861,1644.1842720143597,0.2,2.0,0.8,2.0,0.0,3.0,-329.2744106474988,-1.8,-1.2,-3.0,2
2022-03-10,Southampton,Newcastle,1,2,A,1,1,D,K Friend,14,8,5,4,6,7,12,5,1,1,0,0,season-2122.csv,1482.1754798229667,1460.8422659979476,2.0,2.6,2.2,1.4,0.8,2.0,21.33321382501913,-0.6000000000000001,0.8000000000000003,-1.2,2
2022-03-10,Wolves,Watford,4,0,H,3,0,H,D England,10,9,5,0,11,10,5,2,2,2,0,0,season-2122.csv,1502.8901190046445,1345.3845436042757,1.2,0.8,1.4,1.2,1.8,1.2,157.5055754003688,0.3999999999999999,0.19999999999999996,0.6000000000000001,1
2022-03-10,Leeds,Aston Villa,0,3,A,0,1,A,S Hooper,4,15,1,9,17,11,3,5,5,3,0,0,season-2122.csv,1430.7088097296994,1462.9497806884037,0.0,1.4,0.6,1.8,1.3333333333333333,1.3333333333333333,-32.24097095870434,-1.4,-1.2000000000000002,0.0,2
2022-03-12,Brighton,Liverpool,0,2,A,0,1,A,M Dean,8,18,3,9,12,15,7,6,3,1,0,0,season-2122.csv,1450.983008404664,1711.7580857393775,0.6,3.0,1.0,1.6,1.0,1.6,-260.7750773347136,-2.4,-0.6000000000000001,-0.6000000000000001,2
2022-03-12,Brentford,Burnley,2,0,H,0,0,D,P Tierney,13,7,4,1,6,10,2,9,1,1,0,1,season-2122.csv,1368.5244001491947,1423.8837352627995,0.8,1.4,0.8,1.0,0.0,3.0,-55.35933511360486,-0.5999999999999999,-0.19999999999999996,-3.0,1
2022-03-12,Man United,Tottenham,3,2,H,2,1,H,J Moss,10,10,6,3,8,7,4,5,2,1,0,0,season-2122.csv,1604.591355770868,1567.1115375216132,1.6,1.8,1.6,1.8,2.0,0.8,37.47981824925478,-0.19999999999999996,-0.19999999999999996,1.2,1
2022-03-13,Chelsea,Newcastle,1,0,H,0,0,D,D Coote,8,7,3,2,17,16,7,2,4,3,0,0,season-2122.csv,1648.2128928419115,1473.9413380141366,2.6,2.6,1.8,2.0,2.4,0.6,174.27155482777493,0.0,-0.19999999999999996,1.7999999999999998,1
2022-03-13,Everton,Wolves,0,1,A,0,0,D,M Oliver,8,14,2,3,13,11,5,2,2,1,1,0,season-2122.csv,1431.0863201535317,1506.7684585717618,0.6,1.2,1.2,1.8,1.8,1.2,-75.68213841823012,-0.6,-0.6000000000000001,0.6000000000000001,2
2022-03-13,Leeds,Norwich,2,1,H,1,0,H,S Attwell,13,12,7,4,18,8,6,2,3,1,0,0,season-2122.csv,1419.0615187552771,1310.8812405393091,0.0,0.0,0.6,0.6,3.0,0.0,108.18027821596797,0.0,0.0,3.0,1
2022-03-13,Southampton,Watford,1,2,A,1,2,A,G Scott,13,9,7,5,8,12,11,3,3,2,0,0,season-2122.csv,1469.0764078067778,1341.5062040371583,1.4,0.8,2.0,1.0,2.2,0.4,127.57020376961941,0.5999999999999999,1.0,1.8000000000000003,2
2022-03-13,West Ham,Aston Villa,2,1,H,0,0,D,J Gillett,11,13,4,7,9,3,5,7,1,0,0,0,season-2122.csv,1541.0787850465945,1474.597071662826,1.6,1.8,2.0,1.8,2.2,0.4,66.48171338376847,-0.19999999999999996,0.19999999999999996,1.8000000000000003,1
2022-03-13,Arsenal,Leicester,2,0,H,1,0,H,A Taylor,21,6,8,3,8,10,2,6,0,3,0,0,season-2122.csv,1595.2624754636274,1522.2434839834318,2.6,1.4,2.0,0.6,1.4,1.4,73.01899148019561,1.2000000000000002,1.4,0.0,1
2022-03-14,Crystal Palace,Man City,0,0,D,0,0,D,M Atkinson,7,18,1,4,6,11,2,6,3,1,0,0,season-2122.csv,1456.4789785076614,1752.0961091463732,1.6,2.4,0.8,2.6,0.8,2.0,-295.61713063871184,-0.7999999999999998,-1.8,-1.2,0
2022-03-16,Brighton,Tottenham,0,2,A,0,1,A,R Jones,15,17,0,7,11,9,6,3,2,2,0,0,season-2122.csv,1445.537309166117,1560.6244534217574,0.0,1.8,0.4,1.2,1.2,1.8,-115.0871442556404,-1.8,-0.7999999999999999,-0.6000000000000001,2
2022-03-16,Arsenal,Liverpool,0,2,A,0,0,D,A Marriner,9,9,2,3,9,9,1,6,0,1,0,0,season-2122.csv,1600.8868968902589,1717.2037849779244,3.0,3.0,2.0,2.0,0.6,2.4,-116.31688808766557,0.0,0.0,-1.7999999999999998,2
2022-03-17,Everton,Newcastle,1,0,H,0,0,D,C Pawson,9,17,3,6,13,11,5,7,2,1,1,0,season-2122.csv,1420.6744520990326,1470.3558444893229,0.6,2.0,0.6,2.0,0.8,2.0,-49.681392390290284,-1.4,-1.4,-1.2,1
2022-03-18,Wolves,Leeds,2,3,A,2,0,H,K Friend,14,15,8,6,13,14,2,5,1,4,1,0,season-2122.csv,1517.180326626261,1423.904925146847,1.2,0.6,1.8,0.8,2.3333333333333335,0.3333333333333333,93.27540147941386,0.6,1.0,2.0,2
2022-03-19,Aston Villa,Arsenal,0,1,A,0,1,A,A Madley,8,10,1,3,13,14,6,5,3,3,0,0,season-2122.csv,1468.8192717232994,1591.6429124981255,1.8,2.4,1.0,2.4,1.8,1.2,-122.82364077482612,-0.5999999999999999,-1.4,0.6000000000000001,2
2022-03-20,Leicester,Brentford,2,1,H,2,0,H,D England,12,15,4,6,10,10,2,5,1,2,0,0,season-2122.csv,1516.6190625568004,1377.5306523883169,1.4,1.4,1.6,0.6,3.0,0.0,139.0884101684835,0.0,1.0,3.0,1
2022-03-20,Tottenham,West Ham,3,1,H,2,1,H,A Taylor,17,6,4,1,7,7,5,3,0,1,0,0,season-2122.csv,1569.9036396564816,1546.856584986121,1.8,1.6,1.4,1.4,1.4,1.4,23.047054670360467,0.19999999999999996,0.0,0.0,1
2022-04-02,Liverpool,Watford,2,0,H,1,0,H,S Attwell,20,5,3,2,9,8,9,3,1,1,0,0,season-2122.csv,1726.4477693700578,1357.0606249749274,3.0,0.8,3.0,1.4,2.4,0.6,369.38714439513046,2.2,1.6,1.7999999999999998,1
2022-04-02,Brighton,Norwich,0,0,D,0,0,D,S Hooper,31,6,4,0,12,11,11,2,1,1,0,0,season-2122.csv,1436.2581229313928,1306.0378341477392,0.0,0.0,0.2,0.6,2.3333333333333335,0.3333333333333333,130.2202887836536,0.0,-0.39999999999999997,2.0,0
2022-04-02,Burnley,Man City,0,2,A,0,2,A,C Pawson,3,18,1,6,11,6,1,8,1,0,0,0,season-2122.csv,1414.8774830236773,1746.7841214669932,0.8,2.0,0.8,2.2,0.0,3.0,-331.90663844331584,-1.2,-1.4000000000000001,-3.0,2
2022-04-02,Chelsea,Brentford,1,4,A,0,0,D,A Madley,21,17,8,6,11,7,12,7,0,0,0,0,season-2122.csv,1651.7983863667253,1373.3100886901786,3.0,1.2,1.8,0.6,3.0,0.0,278.4882976765466,1.8,1.2000000000000002,3.0,2
2022-04-02,Leeds,Southampton,1,1,D,1,0,H,A Taylor,12,14,3,6,14,7,4,7,1,1,0,0,season-2122.csv,1438.7396717789645,1453.5219868690087,1.2,1.2,0.6,1.4,2.0,1.0,-14.782315090044222,0.0,-0.7999999999999999,1.0,0
2022-04-02,Wolves,Aston Villa,2,1,H,2,0,H,D England,11,15,5,5,15,8,4,9,4,3,0,0,season-2122.csv,1502.3455799941435,1459.7612113357056,1.2,1.8,1.2,1.8,2.0,0.8,42.584368658437825,-0.6000000000000001,-0.6000000000000001,1.2,1
2022-04-02,Man United,Leicester,1,1,D,0,0,D,A Marriner,11,11,5,3,13,6,6,5,2,2,0,0,season-2122.csv,1611.0784398707235,1520.8396262549386,2.0,1.8,2.2,0.6,1.4,1.4,90.23881361578492,0.19999999999999996,1.6,0.0,0
2022-04-03,West Ham,Everton,2,1,H,1,0,H,M Oliver,11,13,5,2,9,12,2,4,1,1,0,1,season-2122.csv,1540.0001792714918,1429.5191705967663,1.4,0.6,2.0,0.2,1.4,1.4,110.48100867472544,0.7999999999999999,1.8,0.0,1
2022-04-03,Tottenham,Newcastle,5,1,H,1,1,D,M Atkinson,19,8,6,1,10,7,2,3,2,3,0,0,season-2122.csv,1576.760045371111,1461.511125991589,2.4,1.8,1.8,1.4,1.6,1.0,115.2489193795218,0.5999999999999999,0.40000000000000013,0.6000000000000001,1
2022-04-04,Crystal Palace,Arsenal,3,0,H,2,0,H,P Tierney,6,12,5,3,11,15,0,2,0,2,0,0,season-2122.csv,1461.7909661870415,1600.7009728857192,1.6,2.4,0.4,3.0,0.8,1.4,-138.91000669867776,-0.7999999999999998,-2.6,-0.5999999999999999,1
2022-04-06,Burnley,Everton,3,2,H,1,2,A,M Dean,13,16,4,4,11,16,9,6,2,2,0,0,season-2122.csv,1410.897388743417,1424.724210120845,0.2,0.6,0.6,0.0,1.4,1.4,-13.826821377428132,-0.39999999999999997,0.6,0.0,1
2022-04-08,Newcastle,Wolves,1,0,H,0,0,D,P Bankes,12,5,4,2,6,13,1,2,1,1,0,0,season-2122.csv,1456.8155018690322,1508.704544664302,1.2,1.8,2.2,1.8,0.8,1.4,-51.88904279526969,-0.6000000000000001,0.40000000000000013,-0.5999999999999999,1
2022-04-09,Everton,Man United,1,0,H,1,0,H,J Moss,7,12,3,4,4,10,5,7,2,2,0,0,season-2122.csv,1416.8821842757136,1606.3109461734643,0.6,1.6,1.2,1.6,0.8,1.4,-189.42876189775075,-1.0,-0.40000000000000013,-0.5999999999999999,1
2022-04-09,Arsenal,Brighton,1,2,A,0,1,A,D Coote,20,8,4,3,12,19,11,2,3,4,0,0,season-2122.csv,1589.302455876694,1430.651182173133,1.8,0.2,2.0,1.4,1.4,1.4,158.65127370356095,1.6,0.6000000000000001,0.0,2
2022-04-09,Southampton,Chelsea,0,6,A,0,4,A,K Friend,4,24,1,14,11,10,3,3,1,0,0,0,season-2122.csv,1455.6537248957734,1633.9394732030746,0.8,2.4,1.4,2.0,1.0,1.6,-178.28574830730122,-1.5999999999999999,-0.6000000000000001,-0.6000000000000001,2
2022-04-09,Watford,Leeds,0,3,A,0,1,A,A Marriner,8,10,1,5,8,12,3,8,2,0,0,0,season-2122.csv,1355.733980636199,1436.6079337521999,0.8,1.4,0.0,0.8,0.0,3.0,-80.87395311600085,-0.5999999999999999,-0.8,-3.0,2
2022-04-09,Aston Villa,Tottenham,0,4,A,0,1,A,G Scott,9,11,8,5,12,14,9,3,2,3,0,0,season-2122.csv,1453.4022466655472,1581.4556694936678,1.2,2.4,1.0,1.8,0.6,2.4,-128.05342282812057,-1.2,-0.8,-1.7999999999999998,2
2022-04-10,Brentford,West Ham,2,0,H,0,0,D,M Atkinson,15,5,7,1,2,6,4,6,0,1,0,0,season-2122.csv,1391.1690018538293,1544.795139747413,1.8,1.8,0.8,0.8,3.0,0.0,-153.62613789358375,0.0,0.0,3.0,1
2022-04-10,Leicester,Crystal Palace,2,1,H,2,0,H,R Jones,12,11,3,3,11,12,3,4,1,1,0,0,season-2122.csv,1525.6071199521978,1473.1894831960667,2.0,2.2,1.6,1.8,2.2,0.4,52.41763675613106,-0.20000000000000018,-0.19999999999999996,1.8000000000000003,1
2022-04-10,Norwich,Burnley,2,0,H,1,0,H,M Oliver,17,18,6,4,12,10,6,7,1,1,0,0,season-2122.csv,1311.644774905999,1418.7394145885485,0.2,0.6,0.8,1.0,0.3333333333333333,2.3333333333333335,-107.09463968254954,-0.39999999999999997,-0.19999999999999996,-2.0,1
2022-04-10,Man City,Liverpool,2,2,D,2,1,H,A Taylor,11,6,5,4,9,11,4,1,1,4,0,0,season-2122.csv,1750.7642157472535,1727.7744137087861,2.0,3.0,2.4,2.6,1.6,1.0,22.98980203846736,-1.0,-0.20000000000000018,0.6000000000000001,0
2022-04-16,Tottenham,Brighton,0,1,A,0,0,D,C Pawson,5,12,0,5,14,10,4,4,3,3,0,0,season-2122.csv,1590.3647626541876,1446.7934192331425,2.4,0.8,1.8,1.4,1.8,1.2,143.57134342104519,1.5999999999999999,0.40000000000000013,0.6000000000000001,2
2022-04-16,Man United,Norwich,3,2,H,2,1,H,A Madley,20,15,9,4,7,6,6,7,0,0,0,0,season-2122.csv,1593.5248044844827,1322.1364015300676,1.0,0.8,1.8,0.8,2.4,0.6,271.38840295441514,0.19999999999999996,1.0,1.7999999999999998,1
2022-04-16,Southampton,Arsenal,1,0,H,1,0,H,P Bankes,9,23,3,6,6,6,6,8,2,1,0,0,season-2122.csv,1448.1414771359055,1573.1602188166846,0.2,1.2,1.2,2.4,0.4,2.2,-125.01874168077916,-1.0,-1.2,-1.8000000000000003,1
2022-04-16,Watford,Brentford,1,2,A,0,1,A,S Hooper,17,16,4,5,11,9,6,5,2,1,0,0,season-2122.csv,1345.4713722849374,1402.980108155272,0.6,2.4,0.0,1.2,0.0,3.0,-57.508735870334704,-1.7999999999999998,-1.2,-3.0,2
2022-04-17,Newcastle,Leicester,2,1,H,1,1,D,J Gillett,16,8,7,2,10,10,3,5,2,2,0,0,season-2122.csv,1465.7229587940117,1531.723149636229,1.2,2.0,2.6,0.8,0.6,2.4,-66.00019084221731,-0.8,1.8,-1.7999999999999998,1
